행정동,구,위도,경도,추정소득 k=5,추정소득 k=10,추정소득 k=15,추정소득 k=20,추정소득 k=25,추정소득 k=30,추정소득 k=35,추정소득 k=40,추정소득 k=45,추정소득 k=50,추정소득 k=1,추정소득 k=2,추정소득 k=3,추정소득 k=4,추정소득 k=6,추정소득 k=7,추정소득 k=8,추정소득 k=9,추정소득 k=11,추정소득 k=12,추정소득 k=13,추정소득 k=14,추정소득 k=16,추정소득 k=17,추정소득 k=18,추정소득 k=19,추정소득 k=21,추정소득 k=22,추정소득 k=23,추정소득 k=24,추정소득 k=26,추정소득 k=27,추정소득 k=28,추정소득 k=29,추정소득 k=31,추정소득 k=32,추정소득 k=33,추정소득 k=34,추정소득 k=36,추정소득 k=37,추정소득 k=38,추정소득 k=39,추정소득 k=41,추정소득 k=42,추정소득 k=43,추정소득 k=44,추정소득 k=46,추정소득 k=47,추정소득 k=48,추정소득 k=49,추정소득 k=51,추정소득 k=52,추정소득 k=53,추정소득 k=54,추정소득 k=55,추정소득 k=56,추정소득 k=57,추정소득 k=58,추정소득 k=59,추정소득 k=60,추정소득 k=61,추정소득 k=62,추정소득 k=63,추정소득 k=64,추정소득 k=65,추정소득 k=66,추정소득 k=67,추정소득 k=68,추정소득 k=69
진관동,은평구,37.64154430000001,126.92979038000001,-0.029895552379368133,-0.01738242716187537,-0.06908104034769014,-0.08598134816109726,-0.07951715858337333,-0.08727501190708134,-0.0988058678062596,-0.0993261340562837,-0.10042709041599851,-0.10303324957182718,-0.07455366559797316,-0.09226996609953515,-0.0320663321086314,-0.010756295681968342,-0.0344226688593484,-0.02522694590850752,-0.03580929213679192,-0.02884055585168823,-0.034293816113405616,-0.026728423420734615,-0.04495221206189065,-0.06441672354926462,-0.060860154914101974,-0.07164093236231579,-0.08341819934236816,-0.08638253346220436,-0.08615137324957398,-0.08434271013627916,-0.08079618853457686,-0.0777542605544411,-0.08372198021631745,-0.08636073469960868,-0.08346007156089554,-0.08591740904638237,-0.08680829315114072,-0.08944088707181937,-0.0897266389767087,-0.09547694819758965,-0.09845531081589246,-0.09468567313494751,-0.09649948820451101,-0.09729504077481552,-0.10303825681516701,-0.10311927033411591,-0.1010478942791619,-0.09912836830153253,-0.10454333990731138,-0.10312811645869661,-0.1034445256306968,-0.10143504663392566,-0.10205599426286685,-0.10131642235056856,-0.10060825709712218,-0.09848242862065605,-0.09909173748177615,-0.09994125196558076,-0.09905885662365552,-0.100426444241966,-0.09841363700353156,-0.0969713275681658,-0.09936466324466389,-0.0999047353063919,-0.10162090240448922,-0.10590950518826436,-0.10344406063138463,-0.10244570533892958,-0.10098256576016004,-0.10219277869490254,-0.10327183708233971
창신제1동,종로구,37.576211799999996,127.01428370000001,-0.16283291336261158,-0.2052694136589827,-0.14951664405931725,-0.1200931716207555,-0.13633878176990882,-0.13595502811319646,-0.10833153618312015,-0.07906707216040054,-0.0389223644265669,-0.01785093896369512,-0.1753497909497803,-0.10427161669800629,-0.07932212841238351,-0.1074396956033328,-0.20015321582656878,-0.22954212494702833,-0.25158380678737297,-0.22559216308560848,-0.1896261435487327,-0.17294272170170033,-0.16038717473672467,-0.16145593303765723,-0.14070777786430672,-0.13494304389702308,-0.14396420296645263,-0.11481733622845723,-0.14956486450673964,-0.14310564623983402,-0.13671648888312832,-0.1402400934928015,-0.1601565482663034,-0.15401850583410948,-0.14796285916634141,-0.14175191206988713,-0.12913862005708784,-0.12357898779285792,-0.11734933289206996,-0.11539554140131358,-0.10495644850956197,-0.0958620937974095,-0.087508731529593,-0.08444044080753077,-0.06833051623390075,-0.05881729655107684,-0.0571431356995408,-0.04771241171381024,-0.030225536486291747,-0.036790874751969356,-0.0284315914867288,-0.02327273343418653,-0.011261497001700987,-0.0008409916814000073,0.0063648709493247975,0.01300884880402412,0.01706477376375301,0.02386155875930121,0.03036156180494442,0.02666842335406864,0.033520055925174715,0.040143300743910586,0.044894113348096905,0.05246017238903909,0.057407192221978605,0.06272402880467351,0.0664740950168591,0.07073721048951484,0.07583171106591269,0.07905103978693552,0.08486357408590077
창신제3동,종로구,37.5814687,127.0146226,-0.04402815761968363,0.12837440991530027,-0.0008059314074443935,-0.05693354714357422,-0.03885475799081249,0.00012519166320708504,-0.06016850664902947,-0.08696518530377292,-0.08987138348748175,-0.08282408889889238,-0.2699921960098856,-0.17895290655161106,-0.13197829600921365,-0.007374932565015452,0.0049587343328848,0.06752403248922016,0.11945566860799656,0.1379953229563504,0.11370031622231597,0.11186451776335353,0.061286772853715386,0.02020324971304846,-0.005167886069595767,-0.023093294521091285,-0.038888422749729194,-0.04854717275156857,-0.06330724042428328,-0.06419896417210878,-0.06523003603824913,-0.04997543856989863,-0.027889142001512716,0.0002041148963995036,0.0010210925512604255,0.0075872555340653035,-0.019891236570531785,-0.024890113457209782,-0.04253904783779632,-0.05069603873017886,-0.06278498541964005,-0.0642757257797459,-0.07792676259665572,-0.08035354879199114,-0.0886090037693153,-0.08150326810615235,-0.08298646746618582,-0.08460863280538639,-0.08240602448861317,-0.08093114745353543,-0.07570819450510079,-0.0773825573954012,-0.07989168590812376,-0.08090934012230142,-0.08240626206788568,-0.08010640179726095,-0.08197163535029765,-0.08436990365817951,-0.0909958296178644,-0.09246509739306472,-0.0990674093055176,-0.10594848957591126,-0.10674214945812598,-0.10745146649954757,-0.11300079606532183,-0.11896129356070767,-0.12416280026197872,-0.12544807280137588,-0.13185912254690813,-0.1324578328655527,-0.1353909381983632
창제1동,도봉구,37.64765870000001,127.0476085,0.08609948484632976,-0.07263077951922181,-0.17059795738554004,-0.19374507605188712,-0.20419269021012898,-0.2337357106837975,-0.22564230601537202,-0.22054561341408202,-0.20942294367774664,-0.23194409482424555,-0.14850642581427653,-0.1292120995041969,-0.004303165429701536,0.04466164477794318,0.03333168526658898,-0.011250430972540028,-0.04823533867074823,-0.07009564074785117,-0.09575333994315738,-0.1017572909582573,-0.10906382562219716,-0.1387553944249566,-0.1929042770583596,-0.18990124063515432,-0.1933532465809843,-0.18495148968592537,-0.1938974535142726,-0.19654017597544626,-0.20194854068919682,-0.20518333149836152,-0.2149398654874116,-0.22957681822853784,-0.23495044406091978,-0.2363419907429176,-0.23207557475389812,-0.23021772347102248,-0.22803396181945562,-0.22549921758546781,-0.2245715496936794,-0.22448058707650106,-0.22362369425901304,-0.22256338150511312,-0.21746891743974373,-0.214750324558683,-0.21399500298422333,-0.2110814771279118,-0.21394232277941364,-0.21920712991757332,-0.2229597452910678,-0.2275435970937095,-0.23924366277542844,-0.24236867808040238,-0.2455577902258497,-0.24929872899241748,-0.25071109654132834,-0.25142343390824695,-0.25029486626835556,-0.24666187923011254,-0.24614280615671322,-0.2442743540721299,-0.24151152603793333,-0.2434584697704879,-0.23834775244510592,-0.23784840326228424,-0.23773546340643545,-0.23461322862857498,-0.2337221067804282,-0.23237108547283172,-0.2306483330862946
창제2동,도봉구,37.6432354,127.0416061,-0.8829596902552046,-0.9264733801098629,-0.902304777696054,-0.910788173930827,-0.8636475563080733,-0.8437587394003792,-0.8289641341756557,-0.7991619541881512,-0.7590200057685195,-0.7296454517089067,-0.811449506038651,-0.8002234761395928,-0.8432480032369489,-0.8648900468457751,-0.9028671226996181,-0.9168166986866996,-0.9315049009424925,-0.9241418882895225,-0.9242174075524882,-0.9267577230017143,-0.9141985197030768,-0.9045342404885067,-0.8964227018384126,-0.8895095200066878,-0.8966503224498013,-0.903658188204702,-0.9034534696635196,-0.8930020215218716,-0.8802514413482322,-0.8717703633381716,-0.8599467718986276,-0.8559767689970799,-0.8532933929755139,-0.8478942767663383,-0.8407554998471105,-0.8415557457050675,-0.8405634927068851,-0.8337654500071244,-0.8233059913606087,-0.8157181208319255,-0.811799593209556,-0.8057309402901034,-0.7914349977112243,-0.7835968815880527,-0.7771372593746783,-0.7674406460280625,-0.7489641349226046,-0.7387400280419687,-0.7299227741398241,-0.7304828369658365,-0.7300245885069225,-0.7301634086225259,-0.7295323824769959,-0.7303583513390488,-0.7311542849697544,-0.7313827937003603,-0.7316875517546751,-0.7314642115880833,-0.7317611135680769,-0.7344237056739736,-0.7358994030607634,-0.7365161014150714,-0.7371930737029573,-0.739514493386376,-0.740802217103366,-0.7414922045969018,-0.7417986196471722,-0.7430670183675904,-0.745012087149323
창제3동,도봉구,37.63489345,127.04148365,-0.7045550924697281,-0.7454439608365722,-0.7421314727246869,-0.7098846528602749,-0.7033686953784161,-0.6782757895672378,-0.6735954444448629,-0.6722269661720253,-0.6770663941810016,-0.6724115713572709,-0.7656358503650378,-0.6793669599099831,-0.706237119726132,-0.703763937146175,-0.7375605072703677,-0.7465614358665438,-0.7447350958924301,-0.741857479091468,-0.7433934860522998,-0.7429319041648744,-0.7426512161363169,-0.746196407706998,-0.7341932816689349,-0.7228489161325973,-0.7212150027232118,-0.7211059197292284,-0.708166212170271,-0.7086115515959857,-0.7067660202634289,-0.7069091998545787,-0.7001952406587055,-0.6967002160744098,-0.6903282379832039,-0.6793025411209623,-0.6767607501079274,-0.6757396668748504,-0.6755405150318283,-0.6731400980218738,-0.6699247824345205,-0.6640052733342807,-0.6686759117809844,-0.6710140114341481,-0.6759749005383711,-0.6758367570078944,-0.6804383218431096,-0.6784652978668962,-0.6753875999571081,-0.6737254387355323,-0.6744210695255495,-0.6709948944848806,-0.6723328450325307,-0.6710810889279477,-0.670663713694279,-0.6718380465121931,-0.6731014743081427,-0.6737428445549682,-0.6754650293108626,-0.6775030949847319,-0.6786010848574524,-0.6804279809603466,-0.6809086854744197,-0.6824761016160839,-0.6841139016628517,-0.6864229658475263,-0.6863142978734762,-0.6862542228767947,-0.6871765300343231,-0.6874733912080315,-0.6890378253307727
창제4동,도봉구,37.6530279,127.0492175,-0.15382309668566196,-0.20760886601334683,-0.24618970415989402,-0.2307007430269027,-0.2416790859162915,-0.2091283023610374,-0.1941958429065173,-0.1827197554985594,-0.19329547957192927,-0.1705227629412649,-0.24007775129889175,-0.17100464570538737,-0.1258750221207805,-0.14085533295975097,-0.20474749794412855,-0.2451782977863916,-0.25401150033870024,-0.2232073289150704,-0.20420535797591985,-0.20346960829713961,-0.22544727351064683,-0.23971974675107743,-0.24163571666825476,-0.24827496225765666,-0.24347329290843173,-0.23985794811696198,-0.2325845312692878,-0.24275465693460013,-0.23713553172039284,-0.24133618379595936,-0.24490062621806702,-0.22682546120046865,-0.2255195592049376,-0.2278453787829104,-0.2020588317953546,-0.19462162159009835,-0.1966039675724034,-0.19898181133012655,-0.1874070953897948,-0.18220556349563788,-0.17671107381275447,-0.17519835337507297,-0.20061171580406947,-0.19592269733295092,-0.184537489910511,-0.1946079773671923,-0.18600681151564719,-0.18508288713484516,-0.18413816959278564,-0.17515096986267387,-0.1696333139776212,-0.17208645444630488,-0.17229373878663942,-0.16566238606429715,-0.16339269268535284,-0.16529013116896638,-0.16988402138357472,-0.1708331515661844,-0.16795915989029056,-0.16247345730161328,-0.16155965545085707,-0.15963812472161554,-0.1605011666712631,-0.16442551564093622,-0.16043711203486263,-0.15650558218035107,-0.1525307730354834,-0.14973860296753538,-0.1447215770346378
창제5동,도봉구,37.65582473333333,127.04258776666666,-0.23259978895092734,-0.2685791752764967,-0.26314282321276133,-0.2726435065032153,-0.28348349276112655,-0.2714313923509911,-0.26719377513887993,-0.2895390994573683,-0.29951976402750424,-0.28130914766947596,-0.2254614855087874,-0.2446728316759239,-0.2167194158505885,-0.23086061149583192,-0.23420069924076956,-0.2527515426407814,-0.27527157424153365,-0.25360242639164216,-0.27931831397833434,-0.27461462100766676,-0.26533575219179956,-0.2664076357265917,-0.2569023000856415,-0.2601690566251041,-0.2638341883805652,-0.2651228240120184,-0.27799772347635565,-0.2798006040978686,-0.28114917787302757,-0.29076304350180515,-0.2880474055553199,-0.2938244986445526,-0.2814659078572394,-0.2716954734037582,-0.27210899239010555,-0.26738238239649775,-0.26591204043561134,-0.2639433934809163,-0.26651777115598535,-0.2708245012621048,-0.2766544915855312,-0.2819391827185577,-0.29481243151939546,-0.29692768560845645,-0.29936040085503096,-0.2995983996344813,-0.2997071242028523,-0.29444605412342195,-0.28658399551199604,-0.28410793098607284,-0.2785431643217994,-0.2764847060990686,-0.2712047810464498,-0.2680498711218085,-0.27318924002157946,-0.27606850150761525,-0.2764899426659517,-0.2744671202058946,-0.2718123497839407,-0.26282595251753177,-0.2572299314806032,-0.25565467241348455,-0.2524251969703908,-0.25044729838399543,-0.24907835173934498,-0.24594998887581185,-0.24817453015466143,-0.25044637425867033,-0.2473928374677894
천연동,서대문구,37.56882589999999,126.96294040000001,0.9663768658384304,0.9936615551601833,0.8211920883490454,0.8208241407927657,0.8487711737033088,0.8248139354901846,0.8529412491343237,0.881062587625048,0.8926735669956057,0.9270603087434551,0.5857046664118297,0.856535074189859,0.9634185722769978,1.0293153429414141,0.9634840298954311,0.9446750833108644,0.9540080626478333,0.9714248097395658,0.94698560147949,0.8622360241143854,0.8570818354962508,0.8455468043259374,0.8072066147678256,0.7858751530378302,0.7993112728135682,0.810808642228877,0.8157669415848481,0.8299305116022591,0.8147259704314024,0.8350872405888102,0.8481192594763917,0.8603069005495356,0.8388382242600095,0.8447789273374802,0.8127157296411015,0.8246243713381215,0.8428565419299423,0.8480472000498446,0.8465548028025943,0.8499576335229521,0.8605833750292048,0.870063189040896,0.8919304715342282,0.893289742454376,0.8849899662968402,0.898801848491141,0.893214805694222,0.9073834175905983,0.9175019424299461,0.9223069057859953,0.9270312862368196,0.9414227313723644,0.9555844369838219,0.9649161954074019,0.975116376833358,0.9907052998618259,0.9961423154662032,1.0012680072152775,1.0001430665817017,1.0051509352938621,0.9898211085243427,0.9763090005613219,0.9691117428693873,0.9563454721185695,0.9502899700114555,0.9384798517724542,0.9323760397186449,0.9219350609381239,0.9112871607611964
천호제1동,강동구,37.546040399999995,127.1350147,-0.3078586931599361,-0.3070146628330303,-0.3148749750623537,-0.2611962170264726,-0.26590054417126596,-0.2791772908501129,-0.29325794254503534,-0.3035916773058943,-0.3194321034296583,-0.3065704560960884,-0.6033160635489585,-0.4701632996681826,-0.37341830214717314,-0.34345839810569334,-0.30825046769187336,-0.2782380994344911,-0.3040169699056119,-0.28321127084028397,-0.3081490668902207,-0.32297159433731565,-0.32799660715519474,-0.3249164271667815,-0.2905455035480538,-0.28257776604312446,-0.27943775981734226,-0.26674528601822356,-0.26428475381630234,-0.2571369290878171,-0.2591571066415403,-0.2648036663983852,-0.26782213807349314,-0.26583147154832976,-0.27915105980751925,-0.282563645133581,-0.2847982347331577,-0.2802983019849628,-0.28486483813254654,-0.29329774388809116,-0.2985466196279705,-0.30214383516277515,-0.3050100019951786,-0.30166689246874584,-0.3029041004005649,-0.3063019728502797,-0.30986426059990957,-0.31708281295548524,-0.31692829761089975,-0.31463140281512614,-0.3152744742857607,-0.31169571683103975,-0.30227801663844833,-0.30009745003100174,-0.3000295213793323,-0.2912211636376302,-0.2920045036965832,-0.2880435153018616,-0.2876042603088188,-0.28327357483800775,-0.2797849762230264,-0.2770276622454706,-0.2741467638763413,-0.2779570145851771,-0.281195618033804,-0.2851995758109024,-0.28911171241070316,-0.2895933468921081,-0.29261957190818577,-0.29556296239906615,-0.2976617160455206
천호제2동,강동구,37.5463648,127.1301879,-0.6164026191867358,-0.4813291711223747,-0.38976212453346154,-0.34414584245473373,-0.246761505225138,-0.2620000012170515,-0.24788653570255414,-0.21438626950496667,-0.2011081136570307,-0.2023635740435573,-0.6655972166952532,-0.5692345693287142,-0.5671519738381549,-0.5988151046993877,-0.6304782355606208,-0.6385174414999789,-0.6041531049676843,-0.5294453990577959,-0.46103780533873606,-0.4308022732474102,-0.401889808108544,-0.3882821243006796,-0.3993795250944334,-0.39107038523607546,-0.36555446115510953,-0.3500822786358177,-0.32847211595740144,-0.31376938004583366,-0.29831906694527355,-0.27957951905366296,-0.25891837456580463,-0.26626812018718954,-0.2656155559612381,-0.2636306637359939,-0.2671678067400533,-0.2712801341280114,-0.2707762945665297,-0.25884795309083863,-0.23707178686788513,-0.2247725183082386,-0.22859239055413733,-0.22333943835399053,-0.210740894310943,-0.20647659570490084,-0.20357175983726156,-0.20495965367520938,-0.19670043334197232,-0.20593014685463928,-0.20541962826339466,-0.20577768918841224,-0.20432403897217602,-0.2037744068882395,-0.19966238031325437,-0.1959631533126424,-0.1956807725596163,-0.19457114803192552,-0.19033329823124154,-0.19303260649701354,-0.1917461242597487,-0.19441005917099863,-0.19237448019460718,-0.19369445692809328,-0.19426545198364484,-0.19132013904469913,-0.1871128430552035,-0.1862301144895217,-0.18239934416802595,-0.17895706952002866,-0.1720468221421447
청구동,중구,37.55766199999999,127.01522675000001,0.08327166408000197,0.14499356334072602,0.3070088227670625,0.34144094175169115,0.3851317233539806,0.38979757185322056,0.3874187314794919,0.371901184581952,0.38064697004021686,0.39797017824617537,0.25083915607422796,0.18786638331112324,0.08554991514708854,0.13361159234445705,0.07347756292842209,0.10748804579973736,0.09226387382293705,0.11408040890943333,0.14286603403800996,0.17589435019115712,0.20794200870694354,0.27497064937345,0.3025022686768238,0.30666219326995875,0.304462641533146,0.3045148849924693,0.34061590820377113,0.33674839851303473,0.35653403300106623,0.38296771118037065,0.37809882046684007,0.3820017759650164,0.3796051945285034,0.3771347701951904,0.39716350731481975,0.3848440521238081,0.38685890813759727,0.38443645746950095,0.3930619331737536,0.3896472598049401,0.38560556066781776,0.3782701121910514,0.3743721138645906,0.3834181277343549,0.386244473107859,0.3834679345008052,0.3884388140830463,0.3853394637355706,0.3867582789572342,0.39716982446185534,0.4104000909543643,0.42582927085349864,0.4293905378333038,0.44068929134649215,0.4466918531056605,0.4560969928371955,0.458812103276524,0.4603082892019542,0.465362453945009,0.4747418684005912,0.4718649399602187,0.4765857398522168,0.4762473486810874,0.4812117368959235,0.4888137467344058,0.4962864762402417,0.504760624505969,0.510189079049584,0.5154299547576919
청담동,강남구,37.52420395,127.04493374999998,1.4304836936155416,1.1270575246458503,1.1961537644905755,1.2335058703068356,1.3177905486757355,1.4915703659009063,1.5672744833990278,1.5770665519717844,1.6239378012815593,1.6262705856701194,1.4713792594501307,1.3479739841055105,1.2019052601221598,1.1943179693236496,1.3123719353932202,1.2620621149721185,1.2453972114955025,1.2382466094064206,1.229482386938869,1.188919497931785,1.1997798177023302,1.1974944074798355,1.1988463693281572,1.1916460211021347,1.2224846102410756,1.2273448369290016,1.2485041566529462,1.3090610080298608,1.3162829015030488,1.310697739897109,1.3526692869881098,1.3910484024990089,1.4417790332786082,1.4480533633663,1.5014772542464756,1.4974392662012976,1.5207500087444301,1.5549024237576816,1.563200451746893,1.5570453707480483,1.5644988845306291,1.56848087218133,1.5760108002970934,1.5827672204082006,1.5987457869140083,1.609494010682162,1.6364445098500169,1.638396676094689,1.6382531906634452,1.6360733357719088,1.6129882229532542,1.6026717605040406,1.5885451340021488,1.5802064356068901,1.5680124301882916,1.5607003015544314,1.5553346862003035,1.5550424151636464,1.5543539976603962,1.5462975119835825,1.5436377408816262,1.5449323458648894,1.536929883021617,1.531101492403733,1.5329782663332814,1.520010276430508,1.5090600130129146,1.4898773992325292,1.4711259881938648
청량리동,동대문구,37.5906874,127.0477047,-0.3061390680062293,-0.27223057465230827,-0.3987852515663912,-0.31827199533491723,-0.3228166163909531,-0.2296669875349724,-0.17996374332481274,-0.17598995917928512,-0.16054648437095811,-0.1478556952267598,-0.5665785574205425,-0.7032285373186327,-0.5844490642942345,-0.3233569221381141,-0.2854367246445898,-0.30535680661344367,-0.3205397968631364,-0.28241768904828857,-0.3274065246568986,-0.3577047759988419,-0.38220204888005777,-0.4057992840223757,-0.34385767072387097,-0.3195179761714453,-0.2915965263127164,-0.2968312314194072,-0.32088206196356667,-0.3341559024608017,-0.3476231943211554,-0.3374832002019282,-0.29817936496076625,-0.266280004583624,-0.25326863460933474,-0.23398273633221983,-0.21802426909772382,-0.18889430375881888,-0.19289430641820002,-0.1939557811881795,-0.17922825411546414,-0.17799939045211058,-0.17743592109957665,-0.16703087842906678,-0.18423769804257148,-0.1829630772575118,-0.1675953361171072,-0.1772636522244977,-0.16700357998285925,-0.17083095313738222,-0.16419141768282505,-0.15612804034257344,-0.15022917057651566,-0.14641303343635975,-0.15367815106530133,-0.15493976541749724,-0.1582881402235966,-0.1540074789689816,-0.16088788617688424,-0.1621404197160895,-0.15716757727988914,-0.15346779390233733,-0.15458808131514956,-0.1572108261623929,-0.16558580615500568,-0.1707894912579418,-0.1689534502733301,-0.17663853926092585,-0.16658922514396335,-0.1625714303008234,-0.16120164568660578
청룡동,관악구,37.478874450000006,126.94688085000001,-0.09672900822547417,0.16222151881501662,0.1297126027064437,0.10351820845025152,0.08368903106880884,0.0834924752831685,0.0689895105442174,0.09257572376049288,0.09367024001299196,0.09051517555537006,-0.2972327884528329,-0.2961450446706799,-0.3245594590075709,-0.18365866779467152,-0.02056535822586213,0.0359007508846237,0.08246331590196239,0.13888057795168712,0.1956301444630178,0.17061681054860026,0.15336925297412085,0.1509708854774454,0.11731641115656637,0.11441584890732429,0.11632455911385953,0.10991606978398802,0.10016223167895397,0.10065132443469389,0.09766976887123882,0.08528709735577153,0.07120263159873552,0.07119823083031449,0.07304941639374642,0.07609935511712951,0.07446825252929373,0.08042994843216071,0.0723401986881607,0.07505193628021659,0.0621302278769832,0.07776306540880733,0.07714264814318605,0.08709161026046494,0.09491473815769993,0.08378856230331025,0.08498372153335351,0.08872689590043045,0.0956034254732539,0.09545441937143417,0.09342119326566006,0.09320816361900466,0.08602139469108241,0.08363495368696902,0.08450141624705479,0.07869062448337225,0.08442535387670441,0.08891750380296207,0.08900708394689144,0.09357398825645168,0.09089838895553475,0.08420646698608061,0.0880613028192718,0.09283895682261464,0.08885940572911188,0.08578984721837421,0.08812829753853213,0.08227421180368355,0.08011365435515347,0.08088778336110891,0.08448914033505842
청운효자동,종로구,37.5859214,126.96924229999999,0.1173372878392757,0.14524148241983698,-0.009398855894633547,-0.07044204733852018,-0.10338001862622388,-0.1032322454835701,-0.04313228469800396,-0.03691179699422627,-0.02631652477655368,-0.01333467224386106,0.4568487813856492,0.3389846711314946,0.14856667488216138,0.06487204477257488,0.1601717239006866,0.20592170669151422,0.23412835261985987,0.1780418085139378,0.10811939840257301,0.07751700761933837,0.054979864697884004,0.019780509775195965,-0.03575624540867051,-0.059012765568114904,-0.07968522793206546,-0.07896537591202112,-0.049574042633983115,-0.08136244870274566,-0.09417030439597789,-0.11293767962172536,-0.09415616955075239,-0.08600209492791668,-0.1025114494337424,-0.09856715684850732,-0.09194571839472049,-0.07771242011788472,-0.05438133988239402,-0.06352642039559019,-0.05262980007199351,-0.05162783511845332,-0.055015096959009045,-0.045690051108215494,-0.03194660469953661,-0.045108689129559496,-0.03794760968807691,-0.03673031415151463,-0.02749217459793734,-0.01972206811479037,-0.036857907082896026,-0.034322492383757564,-0.011244548117301809,-0.006905317540219632,-0.0028344279208549123,-0.002409440476606659,-0.003464848722473231,-0.002703056350408398,-0.0019182783715803785,-0.002938414416107349,-0.002668909105773292,0.0030501509379310104,-0.0021003207849662063,0.005102278493904934,0.008942806077747565,0.024234100425871555,0.04095162196293734,0.05028607600792897,0.06611573159490236,0.07342464976567,0.08418331420131767
청파동,용산구,37.545101900000006,126.96649615,0.07427176604935273,0.17503980503029,0.21946590741340583,0.320844029152249,0.35829095203012096,0.45407440857050163,0.5577571409840183,0.6393241169902301,0.6690379918441893,0.7270696755931777,0.4852965760360487,0.33323693366086854,0.08494737584314657,-0.04455397269972135,0.11255062992611757,0.12849502722984452,0.12923011170258045,0.12715069736958612,0.18480604314875218,0.16078772257337817,0.17086177590133292,0.19842108503400116,0.2524102363500575,0.27697808560532766,0.31097266624275893,0.30870819465365085,0.32305114102367044,0.34347577755999215,0.3649879893108151,0.3712682447493222,0.3736874250500034,0.3870335915611466,0.40867583198585433,0.44233654232211606,0.48331910129872324,0.5026189178955893,0.52336644256135,0.5402129098234507,0.576383705016449,0.5889790879059199,0.6010465823214008,0.6194266392723705,0.6467812149486241,0.649955352628144,0.6574068304310953,0.6652939850432679,0.6739924951732634,0.692383762455105,0.7066716961863035,0.7220126731651231,0.7333058223507436,0.7390797640139204,0.7443491779316661,0.7403615989241755,0.7453460406556037,0.7474762672257624,0.755839951332286,0.7614894589264092,0.7601407294930591,0.7638225851271992,0.7665835890336478,0.7699454165362566,0.7747631341911112,0.7805579684189239,0.7826592205299069,0.7854632249061932,0.7904965636402346,0.7915898726959565,0.7895961361094792
충현동,서대문구,37.5638696,126.96064023333332,-0.25611364423298005,-0.022645591456910807,0.04320282066521123,0.03966703745994194,0.09188980043568395,0.1902325937428965,0.26416174926701536,0.2535573031829849,0.3002100003255627,0.3293029099749611,-0.3845701726493771,-0.36116670996925593,-0.26453821838804886,-0.2697351070555043,-0.18272643321764426,-0.0967070297429193,-0.04673015397514444,-0.03807116316640735,-0.011651036857094788,-0.002046322327630671,0.009644720527897499,0.023204394812339824,0.03849932560126179,0.027249252018192782,0.02510322823734303,0.0387253143916081,0.04244311507677851,0.06820519767410486,0.07067231656563082,0.074810852953469,0.1224889111303521,0.13946610392974684,0.15637281150708401,0.17471159791247323,0.2016995431631663,0.22262806188283543,0.23516003206344094,0.25477442283526386,0.26424112288774265,0.25656408214556775,0.25367979510138555,0.2505158373199224,0.26193038303183197,0.27233742730842087,0.2839307498600815,0.2929354167048179,0.3122563729768722,0.3178308113601937,0.3182931042158265,0.3231953554322632,0.3367744199637852,0.3416433703015555,0.35294654104452866,0.365426484335365,0.37296974502841995,0.374691837229975,0.3751441561895372,0.3788345123085666,0.38354108593848707,0.38185603034125654,0.3827813384262834,0.3845140722843323,0.393199830393088,0.3906791295544278,0.3986830348738784,0.399271962814491,0.4063107752127828,0.410656682351219,0.41628482266002753
풍납1동,송파구,37.5344059,127.11720559999999,-0.036030421450065124,-0.11999383977053431,-0.06019392753748476,0.00855272418415386,0.010807385726162844,-0.013446990462406876,-0.05761194960958326,-0.09207442186579211,-0.06607264033391168,-0.05450899742306295,-0.0013469643712208602,0.06510197463864312,0.04162816466233251,-0.032242109655426676,-0.06347431477518975,-0.12104791801305823,-0.12847495931096853,-0.13613011210422976,-0.11697614228198418,-0.07688461374323291,-0.023793049496059513,-0.050241713482029056,0.006283984721121641,0.027529498535681377,0.014915363932928836,0.029743622578037393,0.015934942187349466,0.010572478605310786,0.005208541535736102,0.00029159922195930166,0.008126840557406532,0.016343770239297107,0.012401266924515363,-0.0005643888053514163,-0.024364278015359057,-0.03243571216277248,-0.04134736033062464,-0.049721120149483634,-0.06374778771699055,-0.06474810453041054,-0.07162052681258317,-0.08304055510094623,-0.0868534557894662,-0.0850472759262302,-0.07834698268519213,-0.07246582205433315,-0.06601016569560052,-0.061359279854439217,-0.06248520553267256,-0.05930355012705615,-0.04763024254144469,-0.039846629970059305,-0.02509012175362296,-0.02321781812491666,-0.013354259549549673,0.0005470491205973831,0.01225095824411331,0.024151340678749873,0.01865960532898474,0.01517905564834252,0.010018225673032368,0.00210118896095213,0.0016171139507851304,0.0022357684813117465,0.006851149444594703,0.00939412115417984,0.00992494096378129,0.011453650253226968,0.009765209430990601
