,행정동코드,행정동,0509세,1014세,0514세,시군구명,키움센터_상시돌봄정원,키움센터_일시돌봄정원,키움센터_개수,초등돌봄교실_이용인원,초등돌봄교실_교실개수,지역아동센터_정원,지역아동센터_개수,방과후아카데미_정원,방과후아카데미_개수,총시설수,시설tfidf,돌봄교실이용비율,tfidf*이용비율,행정동별0514세/전체0514세,tfidf*이용비율*인구비율,시설 정원 및 이용비율,tfidf*정원 및 이용비율*인구비율,예술학원,보습학원개수,총학원수,대체시설tfidf,1인당학원수,수요지수,IQR
241,1153059500,가리봉동,139,128,267,구로구,0.0,0.0,0.0,77.0,4.0,81.0,3.0,0.0,0.0,7.0,0.4272860139176696,0.001762860871356945,0.0007532457948135388,0.0003661325975942209,2.757878394820045e-07,82.00005840098112,0.012828362868135698,4,1.0,5.0,0.00039035053478023266,0.018726591760299626,32.86369999559003,4
242,1162066500,서림동,487,471,958,관악구,0.0,0.0,0.0,82.0,4.0,29.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.0018773323565099934,0.0006016183945588652,0.0013136892453006128,7.903396147070021e-07,30.000058400981136,0.012629748012172386,6,5.0,11.0,0.0008587711765165118,0.011482254697286013,14.706767480719645,3
243,1171055000,마천2동,561,627,1188,송파구,0.0,0.0,0.0,46.0,2.0,35.0,1.0,0.0,0.0,3.0,0.2136430069588348,0.0010531376634080449,0.000224995497152096,0.0016290843668237242,3.6653664701621143e-07,36.00005840098114,0.012529549703865066,14,7.0,21.0,0.001639472246076977,0.017676767676767676,7.642428674133697,2
244,1159062000,사당제1동,420,380,800,동작구,0.0,0.0,0.0,100.0,5.0,29.0,1.0,0.0,0.0,6.0,0.3738752621779609,0.0022894297030609675,0.0008559611304699304,0.0010970265096456057,9.390120513517344e-07,30.000058400981136,0.012304556170522854,25,6.0,31.0,0.0024201733156374423,0.03875,5.0841632254266855,2
245,1117056000,원효로제1동,657,426,1083,용산구,25.0,5.0,1.0,73.0,3.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0016712836832345065,0.0004463225894593209,0.0014850996374327385,6.628335157840784e-07,31.000058400981136,0.012294667808679195,9,4.0,13.0,0.0010149113904286049,0.012003693444136657,12.11403076625937,3
246,1174059000,암사제3동,1294,1011,2305,강동구,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.003160807630916401,0.0,36.00005840098114,0.012155139759010513,20,13.0,33.0,0.0025763135295495355,0.014316702819956615,4.718035914338353,2
247,1156068000,신길제6동,522,459,981,영등포구,0.0,0.0,0.0,67.0,3.0,29.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0015339179010508482,0.0004096385410106096,0.0013452287574529241,5.510575455285309e-07,30.000058400981136,0.010777472860074038,21,13.0,34.0,0.002654383636505582,0.034658511722731905,4.060254407784951,2
248,1121573000,군자동,514,481,995,광진구,0.0,0.0,0.0,52.0,3.0,27.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0011905034455917034,0.00031792841988883137,0.001364426721371722,4.3379003157981033e-07,28.000058400981136,0.010202529243383477,16,6.0,22.0,0.0017175423530330237,0.022110552763819097,5.940190776295407,2
249,1159063000,사당제2동,916,790,1706,동작구,0.0,0.0,0.0,53.0,2.0,19.0,1.0,0.0,0.0,3.0,0.2136430069588348,0.0012133977426223128,0.00025923394237089317,0.002339409031819254,6.064542261365796e-07,20.00005840098114,0.009995996790006205,19,14.0,33.0,0.0025763135295495355,0.019343493552168817,3.87996129949059,2
250,1129062000,정릉제1동,839,837,1676,성북구,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.002298270537707544,0.0,40.00005840098114,0.009820202907330941,19,12.0,31.0,0.0024201733156374423,0.018496420047732696,4.057644485161356,2
251,1162062500,인헌동,691,703,1394,관악구,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.001911568693057468,0.0,46.00005840098114,0.009393057447927077,10,10.0,20.0,0.0015614021391209306,0.014347202295552367,6.015783642524896,2
252,1120066000,성수1가제2동,413,437,850,성동구,15.0,3.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.001165590666498456,0.0,48.00005840098114,0.008964741522731929,12,6.0,18.0,0.0014052619252088376,0.021176470588235293,6.3794096758151815,2
253,1171051000,풍납1동,344,438,782,송파구,0.0,0.0,0.0,77.0,3.0,29.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.001762860871356945,0.0004707786217584617,0.0010723434131785794,5.048363541079763e-07,30.000058400981136,0.008591216897632922,11,4.0,15.0,0.001171051604340698,0.01918158567774936,7.336326482785339,2
254,1117068500,한남동,589,532,1121,용산구,20.0,4.0,1.0,54.0,2.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0012362920396529224,0.0002641251488307214,0.0015372083966409048,4.060153965466136e-07,25.000058400981136,0.008210364784207854,2,2.0,4.0,0.00031228042782418614,0.003568242640499554,26.2916406302296,3
255,1156071000,대림제2동,257,261,518,영등포구,0.0,0.0,0.0,120.0,6.0,26.0,1.0,0.0,0.0,7.0,0.4272860139176696,0.002747315643673161,0.0011738895503587616,0.0007103246649955296,8.338427016003405e-07,27.000058400981136,0.00819483618210688,4,5.0,9.0,0.0007026309626044188,0.017374517374517374,11.663072961845225,2
256,1117055500,청파동,409,484,893,용산구,0.0,0.0,0.0,80.0,4.0,19.0,1.0,0.0,0.0,5.0,0.3204645104382522,0.0018315437624487738,0.0005869447751793808,0.0012245558413919073,7.187466530203704e-07,20.00005840098114,0.007848556682422807,12,5.0,17.0,0.001327191818252791,0.019036954087346025,5.913656620303161,2
257,1120079000,용답동,272,280,552,성동구,0.0,0.0,0.0,47.0,3.0,35.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0010760319604386547,0.00028735837951490516,0.0007569482916554678,2.175154344666911e-07,36.00005840098114,0.007277263716891327,3,4.0,7.0,0.0005464907486923258,0.012681159420289856,13.316352992808714,3
258,1129060000,안암동,265,292,557,성북구,0.0,0.0,0.0,33.0,2.0,43.0,1.0,0.0,0.0,3.0,0.2136430069588348,0.0007555118020101193,0.00016140981317432974,0.0007638047073407528,1.2328557511354453e-07,44.00005840098114,0.00717999704380773,6,2.0,8.0,0.0006245608556483723,0.01436265709156194,11.49607276676665,2
259,1174065000,성내제2동,560,549,1109,강동구,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0015207529989962206,0.0,44.00005840098114,0.007147770845226904,16,6.0,22.0,0.0017175423530330237,0.019837691614066726,4.161627125295974,2
260,1111068000,창신제2동,139,192,331,종로구,0.0,0.0,0.0,0.0,0.0,70.0,3.0,0.0,0.0,3.0,0.2136430069588348,0.0,0.0,0.0004538947183658692,0.0,71.00005840098112,0.006884977368910461,1,1.0,2.0,0.00015614021391209307,0.006042296072507553,44.09483755918704,4
261,1126061000,중화제2동,547,501,1048,중랑구,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0014371047276357436,0.0,41.00005840098114,0.006294070159550557,3,2.0,5.0,0.00039035053478023266,0.004770992366412214,16.124148934736617,3
262,1129068500,길음제2동,780,635,1415,성북구,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.001940365638935665,0.0,28.000058400981136,0.0058036498007588404,16,14.0,30.0,0.002342103208681396,0.02120141342756184,2.4779650099306663,2
263,1144066000,서교동,455,522,977,마포구,0.0,0.0,0.0,45.0,2.0,19.0,1.0,0.0,0.0,3.0,0.2136430069588348,0.0010302433663774355,0.00022010429069226783,0.0013397436249046961,2.9488332026913586e-07,20.00005840098114,0.005724553847500622,129,9.0,138.0,0.010773674759934421,0.14124872057318322,0.5313464509611265,2
264,1159052000,노량진제2동,196,220,416,동작구,30.0,6.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.0005704537850157148,0.0,62.00005840098114,0.005667121319371296,7,0.0,7.0,0.0005464907486923258,0.016826923076923076,10.37002242568956,2
265,1121581000,광장동,2432,3039,5471,광진구,0.0,0.0,0.0,310.0,13.0,0.0,0.0,0.0,0.0,13.0,0.7477505243559218,0.007097232079488998,0.005306959008913569,0.007502290042838884,3.981434573032638e-05,1.0000584009811364,0.00561016893363971,34,21.0,55.0,0.004293855882582559,0.010053006762931822,1.3065573431089281,2
266,1120072000,송정동,300,256,556,성동구,0.0,0.0,0.0,47.0,2.0,33.0,1.0,0.0,0.0,3.0,0.2136430069588348,0.0010760319604386547,0.00022988670361192418,0.0007624334242036959,1.752733066137395e-07,34.00005840098114,0.005538220870847414,4,1.0,5.0,0.00039035053478023266,0.008992805755395683,14.187814226936904,3
267,1147053000,목3동,647,611,1258,양천구,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0017250741864177149,0.0,30.000058400981136,0.005528261308042054,17,11.0,28.0,0.002185962994769303,0.022257551669316374,2.528982110525381,2
268,1144069000,망원제1동,590,622,1212,마포구,25.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0016619951621130926,0.0,31.000058400981136,0.005503651850090188,14,9.0,23.0,0.00179561245998907,0.018976897689768978,3.065055502078488,2
269,1171064700,위례동,2545,2091,4636,송파구,0.0,0.0,0.0,266.0,15.0,0.0,0.0,0.0,0.0,15.0,0.8545720278353393,0.006089883010142174,0.005204243673257177,0.006357268623396284,3.308477501250648e-05,1.0000584009811364,0.005433061216566039,32,20.0,52.0,0.0040596455617144195,0.011216566005176877,1.3383092523652769,2
270,1138063100,신사제1동,888,935,1823,은평구,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0024998491588549237,0.0,20.00005840098114,0.005340768507673303,24,17.0,41.0,0.0032008743851979077,0.022490400438837082,1.668534239385057,2
271,1147055000,목5동,2586,4005,6591,양천구,0.0,0.0,0.0,237.0,10.0,0.0,0.0,0.0,0.0,10.0,0.5875182691367957,0.005425948396254493,0.003187843810193012,0.009038127156342734,2.881213771108455e-05,1.0000584009811364,0.005310374936128321,55,99.0,154.0,0.012022796471231166,0.023365194962828097,0.44169215946017965,1
272,1174062000,천호제3동,647,550,1197,강동구,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0016414259150572374,0.0,30.000058400981136,0.005260197762898521,19,5.0,24.0,0.0018736825669451167,0.020050125313283207,2.807411381040298,2
273,1117070000,보광동,257,318,575,용산구,0.0,0.0,1.0,0.0,0.0,37.0,1.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.0007884878038077791,0.0,38.00005840098114,0.004800972181090871,6,4.0,10.0,0.0007807010695604653,0.017391304347826087,6.149565266759296,2
274,1121585000,구의제1동,458,491,949,광진구,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0013013476970670994,0.0,34.00005840098114,0.004726413315138666,16,7.0,23.0,0.00179561245998907,0.02423603793466807,2.6322012240700507,2
275,1141065500,홍제제2동,491,503,994,서대문구,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0013630554382346649,0.0,32.00005840098113,0.00465932470301166,12,7.0,19.0,0.001483332032164884,0.019114688128772636,3.1411205326777027,2
276,1162072500,조원동,391,393,784,관악구,0.0,0.0,0.0,45.0,2.0,19.0,1.0,0.0,0.0,3.0,0.2136430069588348,0.0010302433663774355,0.00022010429069226783,0.0010750859794526936,2.366310369406372e-07,20.00005840098114,0.004593705441597224,10,2.0,12.0,0.0009368412834725584,0.015306122448979591,4.903397750118237,2
277,1156058500,도림동,503,413,916,영등포구,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0012560953535442185,0.0,34.00005840098114,0.004562059638216036,12,8.0,20.0,0.0015614021391209306,0.021834061135371178,2.92177109529546,2
278,1156066000,신길제4동,174,293,467,영등포구,0.0,0.0,0.0,57.0,3.0,25.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0013049749307447516,0.00034849846026275736,0.0006403892250056223,2.231746588833199e-07,26.000058400981136,0.004446487076402174,4,5.0,9.0,0.0007026309626044188,0.019271948608137045,6.328339217959495,2
279,1123072000,휘경제1동,362,303,665,동대문구,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0009119032861429095,0.0,43.00005840098114,0.004188673531196068,13,4.0,17.0,0.001327191818252791,0.02556390977443609,3.1560423094759082,2
280,1111064000,이화동,152,203,355,종로구,0.0,0.0,0.0,0.0,0.0,48.0,2.0,0.0,0.0,2.0,0.1602322552191261,0.0,0.0,0.0004868055136552375,0.0,49.00005840098114,0.003822099875388242,12,1.0,13.0,0.0010149113904286049,0.036619718309859155,3.7659444079883073,2
281,1171067000,잠실2동,2964,3333,6297,송파구,0.0,0.0,0.0,127.0,7.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.002907575722887429,0.0012423664407963562,0.008634969914047974,1.07277968384994e-05,1.0000584009811364,0.003689817351242057,21,22.0,43.0,0.003357014599110001,0.006828648562807686,1.0991365221409186,2
282,1111063000,종로5.6가동,64,82,146,종로구,0.0,0.0,0.0,47.0,2.0,68.0,2.0,0.0,0.0,4.0,0.26705375869854353,0.0010760319604386547,0.00028735837951490516,0.000200207338010323,5.7531256217639315e-08,69.00005840098113,0.0036891655497673617,1,0.0,1.0,7.807010695604653e-05,0.00684931506849315,47.25452152697013,4
283,1153051000,신도림동,2010,1839,3849,구로구,0.0,0.0,0.0,236.0,11.0,0.0,0.0,0.0,0.0,11.0,0.6409290208765044,0.005403054099223884,0.0034629741735583467,0.00527806879453242,1.8277815921730012e-05,1.0000584009811364,0.0033830650273774837,35,32.0,67.0,0.005230697166055118,0.017407118732138217,0.646771342323555,2
284,1111069000,창신제3동,191,258,449,종로구,0.0,0.0,0.0,60.0,3.0,19.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0013736578218365805,0.00036684048448711314,0.0006157061285385963,2.2586593449478325e-07,20.00005840098114,0.0032885423202760737,3,2.0,5.0,0.00039035053478023266,0.011135857461024499,8.424587716083245,2
285,1154551000,가산동,321,306,627,금천구,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0008597945269347432,0.0,34.00005840098114,0.003122719861529972,8,5.0,13.0,0.0010149113904286049,0.02073365231259968,3.076839900487493,2
286,1120055000,사근동,210,233,443,성동구,15.0,3.0,1.0,46.0,3.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0010531376634080449,0.00028124437144012003,0.0006074784297162541,1.7084988912897902e-07,19.00005840098114,0.003082368036052289,2,1.0,3.0,0.0002342103208681396,0.006772009029345372,13.160684057931256,3
287,1117059000,용문동,407,377,784,용산구,20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0010750859794526936,0.0,25.000058400981136,0.002871064224272506,8,3.0,11.0,0.0008587711765165118,0.01403061224489796,3.343223786246048,2
288,1126059000,상봉제2동,355,345,700,중랑구,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0009598981959399046,0.0,27.000058400981136,0.0027685257371982703,5,0.0,5.0,0.00039035053478023266,0.007142857142857143,7.092409233554529,2
289,1130563500,수유3동,468,473,941,강북구,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0012903774319706436,0.0,20.00005840098114,0.0027568091967748645,4,5.0,9.0,0.0007026309626044188,0.009564293304994687,3.923552111276582,2
290,1130560300,번2동,432,486,918,강북구,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0012588379198183325,0.0,20.00005840098114,0.0026894270378738853,0,0.0,0.0,0.0,0.0,inf,4
291,1114061500,신당동,124,118,242,중구,30.0,6.0,1.0,28.0,2.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0006410403168570709,0.00013695378087518888,0.0003318505191677957,4.5448183285423964e-08,37.00005840098114,0.0026232132231928163,2,0.0,2.0,0.00015614021391209307,0.008264462809917356,16.800369087938392,3
292,1111058000,교남동,455,430,885,종로구,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0012135855762954511,0.0,20.00005840098114,0.0025927482881463924,4,2.0,6.0,0.0004684206417362792,0.006779661016949152,5.535085470477856,2
293,1147051000,목1동,2152,2725,4877,양천구,0.0,0.0,0.0,116.0,6.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.0026557384555507225,0.0009929149113451193,0.0066877478594270226,6.640364572941494e-06,1.0000584009811364,0.002500529509172077,57,53.0,110.0,0.008587711765165118,0.02255484929259791,0.29117529529986486,1
294,1171068000,잠실3동,2066,2033,4099,송파구,0.0,0.0,0.0,121.0,7.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.00277020994070377,0.001183671963278418,0.005620889578796672,6.6532894031054565e-06,1.0000584009811364,0.002401867766037985,17,7.0,24.0,0.0018736825669451167,0.005855086606489388,1.2818968422991897,2
295,1111067000,창신제1동,83,91,174,종로구,0.0,0.0,0.0,73.0,3.0,35.0,1.0,0.0,0.0,4.0,0.26705375869854353,0.0016712836832345065,0.0004463225894593209,0.0002386032658479192,1.0649402746669405e-07,36.00005840098114,0.002293920084672266,5,2.0,7.0,0.0005464907486923258,0.040229885057471264,4.197546052081007,2
296,1165053100,서초4동,2090,2226,4316,서초구,0.0,0.0,0.0,119.0,6.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.0027244213466425518,0.0010185937452592171,0.005918458019538042,6.028504320280702e-06,1.0000584009811364,0.00221289427139362,40,19.0,59.0,0.004606136310406745,0.013670064874884152,0.4804230969878115,1
297,1171069000,잠실4동,1882,1339,3221,송파구,0.0,0.0,0.0,119.0,8.0,0.0,0.0,0.0,0.0,8.0,0.4806967656573784,0.0027244213466425518,0.0013096205296189935,0.004416902984460618,5.784466825785031e-06,1.0000584009811364,0.0021233149752889467,20,14.0,34.0,0.002654383636505582,0.01055572803477181,0.7999276917198859,2
298,1159065000,사당제4동,379,324,703,동작구,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.000964012045351076,0.0,20.00005840098114,0.0020595503351038573,9,6.0,15.0,0.001171051604340698,0.021337126600284494,1.7587186828230206,2
299,1168061000,대치2동,1461,2912,4373,강남구,0.0,0.0,0.0,103.0,5.0,0.0,0.0,0.0,0.0,5.0,0.3204645104382522,0.0023581125941527967,0.0007556913980434529,0.005996621158350292,4.531595026690682e-06,1.0000584009811364,0.0019218164932088507,28,58.0,86.0,0.006714029198220002,0.019666133089412303,0.2862389239710717,1
300,1117064000,이촌제2동,246,247,493,용산구,20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0006760425865691044,0.0,25.000058400981136,0.001805401355314216,5,1.0,6.0,0.0004684206417362792,0.012170385395537525,3.8542309933699657,2
301,1123065000,장안제1동,1365,1261,2626,동대문구,0.0,0.0,0.0,188.0,8.0,0.0,0.0,0.0,0.0,8.0,0.4806967656573784,0.004304127841754619,0.002068980332507317,0.0036009895179117007,7.450376490124315e-06,1.0000584009811364,0.0017310851055910505,21,15.0,36.0,0.002810523850417675,0.013709063214013708,0.6159296977087713,2
302,1171064600,장지동,1290,1284,2574,송파구,0.0,0.0,0.0,179.0,8.0,0.0,0.0,0.0,0.0,8.0,0.4806967656573784,0.004098079168479132,0.001969933401695797,0.003529682794784736,6.9532400348374224e-06,1.0000584009811364,0.0016968061926090495,28,21.0,49.0,0.00382543524084628,0.019036519036519036,0.4435589902271289,1
303,1147062000,신정1동,1288,1591,2879,양천구,0.0,0.0,0.0,181.0,7.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.004143867762540351,0.0017706167384577988,0.003947924151587122,6.990260584961964e-06,1.0000584009811364,0.001686991290174032,34,15.0,49.0,0.00382543524084628,0.017019798541160126,0.4409932946089628,1
304,1135062100,중계1동,1621,2918,4539,노원구,0.0,0.0,0.0,118.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0027015270496119413,0.0007214529528246558,0.006224254159101755,4.490506542215105e-06,1.0000584009811364,0.0016623075430053688,41,63.0,104.0,0.008119291123428839,0.02291253580083719,0.20473555113803624,1
305,1111070000,숭인제1동,192,177,369,종로구,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,1.0,0.1068215034794174,0.0,0.0,0.0005060034775740355,0.0,30.000058400981136,0.0016215647239010474,2,1.0,3.0,0.0002342103208681396,0.008130081300813009,6.923540849482839,2
306,1144056500,공덕동,1142,1019,2161,마포구,0.0,0.0,0.0,170.0,9.0,0.0,0.0,0.0,0.0,9.0,0.5341075173970871,0.0038920304952036453,0.0020787627454269737,0.002963342859180192,6.1600867375908345e-06,1.0000584009811364,0.0015828361314979519,15,13.0,28.0,0.002185962994769303,0.012956964368347987,0.7240910002984737,2
307,1168065500,도곡1동,1201,1190,2391,강남구,0.0,0.0,0.0,153.0,8.0,0.0,0.0,0.0,0.0,8.0,0.4806967656573784,0.0035028274456832802,0.001683797823795849,0.003278737980703304,5.520731876705019e-06,1.0000584009811364,0.0015761707873070074,35,12.0,47.0,0.003669295026934187,0.019657047260560435,0.42955684286415863,1
308,1130557500,삼각산동,2002,2026,4028,강북구,0.0,0.0,0.0,90.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.002060486732754871,0.0005502607267306697,0.005523528476065624,3.039380793357419e-06,1.0000584009811364,0.001475165186875,14,24.0,38.0,0.002966664064329768,0.009433962264150943,0.49724712838636514,2
309,1171063100,가락1동,1673,1168,2841,송파구,0.0,0.0,0.0,98.0,6.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.0022436411089997482,0.0008388419078605319,0.003895815392378957,3.2679732164155913e-06,1.0000584009811364,0.0014566340651133627,10,0.0,10.0,0.0007807010695604653,0.0035198873636043647,1.8658025740037063,2
310,1174064000,성내제1동,856,806,1662,강동구,0.0,0.0,0.0,252.0,10.0,0.0,0.0,0.0,0.0,10.0,0.5875182691367957,0.005769362851713638,0.0033896060766609244,0.0022790725737887453,7.725158245265585e-06,1.0000584009811364,0.0013390749725148336,16,18.0,34.0,0.002654383636505582,0.02045728038507822,0.504476803615956,2
311,1154568000,시흥제2동,1006,1085,2091,금천구,0.0,0.0,0.0,127.0,7.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.002907575722887429,0.0012423664407963562,0.002867353039586201,3.5623031902973226e-06,1.0000584009811364,0.001225251402484856,15,15.0,30.0,0.002342103208681396,0.014347202295552367,0.5231415071476174,2
312,1168067000,개포2동,936,1135,2071,강남구,0.0,0.0,0.0,145.0,7.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.003319673069438403,0.0014184498733501704,0.002839927376845061,4.028294628009559e-06,1.0000584009811364,0.0012135321159952833,24,13.0,37.0,0.0028885939573737216,0.017865765330758086,0.4201116992914482,1
313,1174054000,명일제2동,851,1217,2068,강동구,0.0,0.0,0.0,179.0,7.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.004098079168479132,0.0017510519126184864,0.002835813527433891,4.96565670104249e-06,1.0000584009811364,0.0012117742230218472,18,54.0,72.0,0.00562104770083535,0.03481624758220503,0.215578000315095,1
314,1159064000,사당제3동,1199,815,2014,동작구,0.0,0.0,0.0,170.0,7.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.0038920304952036453,0.0016630101963415792,0.002761764238032812,4.592842087740099e-06,1.0000584009811364,0.0011801321495000002,26,17.0,43.0,0.003357014599110001,0.02135054617676266,0.3515421558824535,1
315,1117063000,이촌제1동,1664,1537,3201,용산구,0.0,0.0,0.0,114.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0026099498614895033,0.0006969969205255147,0.004389477321719479,3.0594521759550618e-06,1.0000584009811364,0.0011722948766600982,17,9.0,26.0,0.0020298227808572098,0.008122461730709154,0.577535579813046,2
316,1165066000,내곡동,1303,687,1990,서초구,0.0,0.0,0.0,174.0,7.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.0039836076833260825,0.0017021398480202045,0.002728853442743444,4.6448901843007375e-06,1.0000584009811364,0.0011660690057125125,9,3.0,12.0,0.0009368412834725584,0.006030150753768844,1.2446814911809645,2
317,1141069000,남가좌제1동,1365,817,2182,서대문구,0.0,0.0,0.0,134.0,6.0,0.0,0.0,0.0,0.0,6.0,0.3738752621779609,0.0030678358021016964,0.001146987914829707,0.002992139805058389,3.4319481958828867e-06,1.0000584009811364,0.0011187523865108617,11,4.0,15.0,0.001171051604340698,0.0068744271310724105,0.9553399545878418,2
318,1165054000,잠원동,1566,1980,3546,서초구,0.0,0.0,0.0,95.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.002174958217907919,0.00046466461368367646,0.004862570004004147,2.2594642124204205e-06,1.0000584009811364,0.0010389147473006458,47,13.0,60.0,0.004684206417362792,0.01692047377326565,0.22179098330289954,1
319,1168059000,삼성2동,1532,1817,3349,강남구,0.0,0.0,0.0,70.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0016026007921426774,0.00034238445218797217,0.0045924272260039175,1.5723756799884796e-06,1.0000584009811364,0.000981197261339499,31,24.0,55.0,0.004293855882582559,0.01642281277993431,0.22851192219086622,1
320,1144059000,용강동,1415,1178,2593,마포구,0.0,0.0,0.0,84.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0019231209505712128,0.0005135766782819582,0.0035557371743888187,1.8261436868662856e-06,1.0000584009811364,0.0009496284333582113,22,25.0,47.0,0.003669295026934187,0.018125723100655612,0.2588040553805389,1
321,1165058000,반포3동,1134,1417,2551,서초구,0.0,0.0,0.0,63.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0014423407129284095,0.0003851825087114687,0.003498143282632425,1.3474236054365296e-06,1.0000584009811364,0.0009342468698406467,17,15.0,32.0,0.002498243422593489,0.012544100352802822,0.37396150486840135,1
322,1150064100,방화제3동,770,802,1572,강서구,0.0,0.0,0.0,155.0,7.0,0.0,0.0,0.0,0.0,7.0,0.4272860139176696,0.003548616039744499,0.0015162740025467338,0.0021556570914536147,3.2685668061766237e-06,1.0000584009811364,0.0009211359180804373,10,2.0,12.0,0.0009368412834725584,0.007633587786259542,0.9832358312243601,2
323,1120057000,행당제2동,1001,1071,2072,성동구,0.0,0.0,0.0,99.0,5.0,0.0,0.0,0.0,0.0,5.0,0.3204645104382522,0.002266535406030358,0.0007263441592844838,0.0028412986599821183,2.0637606864608418e-06,1.0000584009811364,0.0009105885602398213,18,14.0,32.0,0.002498243422593489,0.015444015444015444,0.3644915271284959,1
