,gid,행정동코드,시군구명,행정동,학교명,학교개수,초등학생_인구,30대_인구,40대_인구,전체_인구,경도,위도,geometry,돌봄 틈새공백 인구,지역별 돌봄 틈새공백 인구 비율,돌봄틈새공백 분위
52,다사64ba49bb,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광장초등학교' '서울동의초등학교' '서울광진초등학교'],5,0.0,0.0,10.0,79.0,127.09953223989322,37.547531911547146,POINT (127.0995322398932 37.54753191154715),0.0,0.0,1
53,다사64ba50aa,1121581000,광진구,광장동,['서울양진초등학교' '서울광장초등학교' '서울동의초등학교' '서울광진초등학교'],4,0.0,0.0,0.0,7.0,127.09952018415252,37.549785254425686,POINT (127.0995201841525 37.54978525442569),0.0,0.0,1
54,다사64ba50ab,1121581000,광진구,광장동,['서울양진초등학교' '서울광장초등학교' '서울동의초등학교' '서울광진초등학교'],4,0.0,0.0,0.0,0.0,127.09950812706911,37.552038596438834,POINT (127.0995081270691 37.55203859643883),0.0,0.0,1
55,다사64bb48ba,1121581000,광진구,광장동,['서울광남초등학교'],1,0.0,0.0,0.0,0.0,127.10242217083491,37.53627474472237,POINT (127.1024221708349 37.53627474472237),0.0,0.0,1
56,다사64bb48bb,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교'],2,0.0,0.0,0.0,0.0,127.10241020695024,37.53852809270109,POINT (127.1024102069502 37.53852809270109),0.0,0.0,1
57,다사64bb49aa,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광장초등학교'],3,60.0,50.0,144.0,620.0,127.10239824173314,37.54078143981457,POINT (127.1023982417331 37.54078143981457),0.18728900990436367,0.003121483498406061,6
58,다사64bb49ab,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광장초등학교'],3,365.0,310.0,805.0,3541.0,127.1023862751834,37.54303478606274,POINT (127.1023862751834 37.54303478606274),1.1465494967546008,0.0031412314979578104,10
59,다사64bb49ba,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광장초등학교'],3,192.0,182.0,441.0,2086.0,127.10237430730092,37.545288131445595,POINT (127.1023743073009 37.5452881314456),0.5720394418610828,0.002979372093026473,10
60,다사64bb49bb,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광장초등학교' '서울동의초등학교'],4,67.0,239.0,223.0,1547.0,127.10236233808548,37.547541475963115,POINT (127.1023623380855 37.54754147596311),0.19960778137262664,0.00297922061750189,7
61,다사64bb50aa,1121581000,광진구,광장동,['서울양진초등학교' '서울광장초등학교' '서울동의초등학교'],3,13.0,68.0,56.0,368.0,127.102350367537,37.5497948196153,POINT (127.102350367537 37.5497948196153),0.04369867026623366,0.0033614361743256665,4
62,다사64bb50ab,1121581000,광진구,광장동,['서울광장초등학교' '서울동의초등학교'],2,0.0,0.0,0.0,0.0,127.10233839565527,37.55204816240213,POINT (127.1023383956553 37.55204816240213),0.0,0.0,1
63,다사64bb50ba,1121581000,광진구,광장동,['서울광장초등학교' '서울동의초등학교'],2,0.0,0.0,0.0,0.0,127.10232642244011,37.554301504323576,POINT (127.1023264224401 37.55430150432358),0.0,0.0,1
64,다사65aa48bb,1121581000,광진구,광장동,['서울광남초등학교'],1,0.0,0.0,0.0,0.0,127.105239965801,37.53853758621678,POINT (127.105239965801 37.53853758621678),0.0,0.0,1
65,다사65aa49aa,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교'],2,0.0,0.0,0.0,0.0,127.10522808573833,37.540790934098226,POINT (127.1052280857383 37.54079093409823),0.0,0.0,1
66,다사65aa49ab,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광장초등학교'],3,211.0,274.0,466.0,2998.0,127.10521620435249,37.543044281114405,POINT (127.1052162043525 37.5430442811144),0.5195574175455387,0.0024623574291257762,9
67,다사65aa49ba,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광장초등학교'],3,52.0,69.0,133.0,759.0,127.10520432164338,37.54529762726532,POINT (127.1052043216434 37.54529762726532),0.13805875102684967,0.0026549759812855706,5
68,다사65aa49bb,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광장초등학교' '서울동의초등학교'],4,69.0,267.0,234.0,1813.0,127.10519243761084,37.54755097255097,POINT (127.1051924376108 37.54755097255097),0.19021292127011524,0.0027567090039147136,7
69,다사65aa50aa,1121581000,광진구,광장동,['서울양진초등학교' '서울광장초등학교' '서울동의초등학교'],3,34.0,109.0,112.0,835.0,127.10518055225471,37.54980431697132,POINT (127.1051805522547 37.54980431697132),0.08977092872618278,0.002640321433123023,5
70,다사65aa50ab,1121581000,광진구,광장동,['서울광장초등학교' '서울동의초등학교'],2,0.0,11.0,12.0,95.0,127.10516866557482,37.55205766052633,POINT (127.1051686655748 37.55205766052633),0.0,0.0,1
71,다사65aa50ba,1121581000,광진구,광장동,['서울광장초등학교' '서울동의초등학교'],2,0.0,0.0,0.0,0.0,127.10515677757103,37.55431100321601,POINT (127.105156777571 37.55431100321601),0.0,0.0,1
72,다사65aa50bb,1121581000,광진구,광장동,['서울동의초등학교'],1,0.0,0.0,0.0,0.0,127.10514488824316,37.55656434504035,POINT (127.1051448882432 37.55656434504035),0.0,0.0,1
73,다사65aa51aa,1121581000,광진구,광장동,['서울동의초등학교'],1,0.0,0.0,0.0,0.0,127.1051329975911,37.55881768599931,POINT (127.1051329975911 37.55881768599931),0.0,0.0,1
74,다사65ab49ab,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광장초등학교'],3,0.0,0.0,0.0,0.0,127.10804613484487,37.54305370834883,POINT (127.1080461348449 37.54305370834883),0.0,0.0,1
75,다사65ab49ba,1121581000,광진구,광장동,['서울양진초등학교' '서울광남초등학교' '서울광장초등학교'],3,0.0,0.0,0.0,0.0,127.10803433730932,37.54530705526233,POINT (127.1080343373093 37.54530705526233),0.0,0.0,1
76,다사65ab49bb,1121581000,광진구,광장동,['서울광장초등학교'],1,65.0,272.0,237.0,1794.0,127.10802253845979,37.54756040131059,POINT (127.1080225384598 37.54756040131059),0.18397537771309294,0.002830390426355276,6
77,다사65ab50aa,1121581000,광진구,광장동,['서울광장초등학교'],1,47.0,217.0,214.0,1375.0,127.10801073829617,37.5498137464936,POINT (127.1080107382962 37.5498137464936),0.14696821953466235,0.003126983394354518,6
78,다사65ab50ab,1121581000,광진구,광장동,['서울광장초등학교' '서울동의초등학교'],2,14.0,43.0,43.0,433.0,127.10799893681829,37.552067090811335,POINT (127.1079989368183 37.55206709081133),0.027738922905289835,0.001981351636092131,4
79,다사65ab50ba,1121581000,광진구,광장동,['서울광장초등학교' '서울동의초등학교'],2,0.0,0.0,0.0,0.0,127.10798713402599,37.55432043426377,POINT (127.107987134026 37.55432043426377),0.0,0.0,1
80,다사65ab50bb,1121581000,광진구,광장동,['서울동의초등학교'],1,0.0,0.0,0.0,0.0,127.1079753299191,37.556573776850904,POINT (127.1079753299191 37.5565737768509),0.0,0.0,1
81,다사65ba49bb,1121581000,광진구,광장동,['서울광장초등학교'],1,0.0,0.0,6.0,32.0,127.11085264062284,37.54756976224187,POINT (127.1108526406228 37.54756976224187),0.0,0.0,1
82,다사65ba50aa,1121581000,광진구,광장동,['서울광장초등학교'],1,13.0,42.0,60.0,366.0,127.11084092565189,37.549823108182075,POINT (127.1108409256519 37.54982310818207),0.03614210486324138,0.0027801619125570293,4
